,Unnamed: 0,Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,salary
184,24454,2017.0,JaVale McGee,C,29.0,GSW,77.0,739.0,25.2,0.642,0.013,0.348,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2.0,1.5,3.5,0.225,0.2,0.6,0.8,0.5,208.0,319.0,0.652,0.0,4.0,0.0,208.0,315.0,0.66,0.652,56.0,111.0,0.505,100.0,144.0,244.0,17.0,19.0,67.0,40.0,109.0,472.0,"$2,116,955 "
185,24517,2017.0,Jabari Parker,PF,21.0,MIL,51.0,1728.0,19.1,0.563,0.219,0.268,5.4,15.7,10.6,14.3,1.5,1.1,9.2,26.5,2.6,1.5,4.1,0.113,1.5,-1.3,0.3,1.0,399.0,814.0,0.49,65.0,178.0,0.365,334.0,636.0,0.525,0.53,162.0,218.0,0.743,79.0,235.0,314.0,142.0,51.0,22.0,92.0,111.0,1025.0,"$6,782,392 "
186,24213,2017.0,Jae Crowder,SF,26.0,BOS,72.0,2335.0,14.9,0.613,0.547,0.301,2.3,17.3,9.9,10.1,1.5,0.8,8.8,17.0,4.2,2.5,6.7,0.13699999999999998,1.4,0.1,1.5,2.1,333.0,720.0,0.463,157.0,394.0,0.398,176.0,326.0,0.54,0.5720000000000001,176.0,217.0,0.8109999999999999,48.0,367.0,415.0,155.0,72.0,23.0,79.0,161.0,999.0,"$6,796,117 "
187,24509,2017.0,Jahlil Okafor,C,21.0,PHI,50.0,1134.0,14.8,0.546,0.0,0.335,7.9,15.5,11.7,9.0,0.9,3.4,14.4,24.1,0.1,1.1,1.2,0.05,-3.4,0.1,-3.3,-0.4,242.0,471.0,0.514,0.0,0.0,0.0,242.0,471.0,0.514,0.514,106.0,158.0,0.6709999999999999,81.0,159.0,240.0,58.0,20.0,49.0,91.0,122.0,590.0,"$4,995,120 "
188,24410,2017.0,Jake Layman,SF,22.0,POR,35.0,249.0,4.9,0.404,0.573,0.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,-0.4,0.1,-0.3,-0.054000000000000006,-4.7,-2.7,-7.4,-0.3,26.0,89.0,0.292,13.0,51.0,0.255,13.0,38.0,0.342,0.365,13.0,17.0,0.765,6.0,18.0,24.0,11.0,9.0,3.0,11.0,22.0,78.0,"$1,312,611 "
189,24537,2017.0,Jakob Poeltl,C,21.0,TOR,54.0,626.0,12.2,0.589,0.0,0.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,67.0,115.0,0.583,0.0,0.0,0.0,67.0,115.0,0.583,0.583,31.0,57.0,0.544,78.0,87.0,165.0,12.0,17.0,20.0,29.0,113.0,165.0,"$2,825,640 "
190,24211,2017.0,Jamal Crawford,SG,36.0,LAC,82.0,2157.0,12.0,0.526,0.371,0.234,0.9,5.7,3.3,15.1,1.4,0.5,12.3,22.7,0.5,1.4,1.9,0.042,-1.0,-2.1,-3.0,-0.6,359.0,869.0,0.413,116.0,322.0,0.36,243.0,547.0,0.444,0.48,174.0,203.0,0.857,17.0,112.0,129.0,213.0,59.0,14.0,134.0,115.0,1008.0,"$15,270,762 "
191,24481,2017.0,Jamal Murray,SG,19.0,DEN,82.0,1764.0,11.9,0.518,0.471,0.16399999999999998,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,0.6,0.7,1.4,0.037000000000000005,-0.5,-2.1,-2.6,-0.3,295.0,730.0,0.404,115.0,344.0,0.334,180.0,386.0,0.466,0.483,106.0,120.0,0.883,41.0,173.0,214.0,170.0,52.0,24.0,113.0,124.0,811.0,"$3,355,320 "
192,24487,2017.0,Jameer Nelson,PG,34.0,DEN,75.0,2045.0,11.4,0.544,0.452,0.104,1.5,8.8,5.2,26.0,1.3,0.3,17.0,15.8,2.3,0.5,2.8,0.065,0.3,-2.3,-2.0,0.0,268.0,604.0,0.444,106.0,273.0,0.388,162.0,331.0,0.489,0.531,45.0,63.0,0.7140000000000001,28.0,164.0,192.0,385.0,53.0,8.0,129.0,197.0,687.0,"$6,998,920 "
193,24245,2017.0,James Ennis,SF,26.0,MEM,64.0,1501.0,10.6,0.581,0.4270000000000001,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.2,0.101,-1.0,1.0,0.0,0.8,146.0,321.0,0.455,51.0,137.0,0.3720000000000001,95.0,184.0,0.516,0.534,86.0,110.0,0.782,69.0,190.0,259.0,64.0,46.0,19.0,59.0,165.0,429.0,"$3,028,410 "
194,24306,2017.0,James Harden,PG,27.0,HOU,81.0,2947.0,27.3,0.613,0.493,0.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,11.5,3.6,15.0,0.245,8.7,1.5,10.1,9.0,674.0,1533.0,0.44,262.0,756.0,0.34700000000000003,412.0,777.0,0.53,0.525,746.0,881.0,0.847,95.0,564.0,659.0,906.0,120.0,37.0,464.0,215.0,2356.0,"$28,299,399 "
195,24375,2017.0,James Johnson,PF,29.0,MIA,76.0,2085.0,17.0,0.564,0.333,0.28,3.5,16.6,9.9,20.9,1.8,3.2,16.5,22.0,1.9,3.2,5.1,0.117,0.5,2.2,2.7,2.5,368.0,769.0,0.479,87.0,256.0,0.34,281.0,513.0,0.5479999999999999,0.535,152.0,215.0,0.7070000000000001,66.0,309.0,375.0,276.0,76.0,86.0,171.0,197.0,975.0,"$13,734,000 "
196,24384,2017.0,James Jones,SF,36.0,CLE,48.0,381.0,11.3,0.655,0.7170000000000001,0.217,0.9,9.8,5.5,5.2,0.9,2.1,9.0,13.0,0.6,0.2,0.8,0.104,0.0,-1.5,-1.5,0.0,44.0,92.0,0.478,31.0,66.0,0.47,13.0,26.0,0.5,0.647,13.0,20.0,0.65,3.0,35.0,38.0,14.0,7.0,10.0,10.0,37.0,132.0,
197,24440,2017.0,James Michael,PF,24.0,GSW,52.0,457.0,13.0,0.5429999999999999,0.068,0.359,8.7,12.6,10.8,4.9,1.9,5.0,12.3,14.6,0.3,0.8,1.1,0.115,-2.8,2.3,-0.5,0.2,62.0,117.0,0.53,2.0,8.0,0.25,60.0,109.0,0.55,0.5379999999999999,21.0,42.0,0.5,34.0,56.0,90.0,17.0,18.0,29.0,19.0,47.0,147.0,
198,24682,2017.0,James Young,SG,21.0,BOS,29.0,220.0,10.0,0.5489999999999999,0.603,0.155,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-2.0,-1.1,-3.1,-0.1,25.0,58.0,0.431,12.0,35.0,0.343,13.0,23.0,0.565,0.534,6.0,9.0,0.667,6.0,20.0,26.0,4.0,10.0,2.0,4.0,15.0,68.0,"$77,250 "
199,24234,2017.0,Jared Dudley,PF,31.0,PHO,64.0,1362.0,10.6,0.579,0.5870000000000001,0.188,2.4,15.9,9.0,12.5,1.5,0.9,16.1,13.7,1.1,0.7,1.8,0.065,-0.1,-0.1,-0.2,0.6,157.0,346.0,0.454,77.0,203.0,0.379,80.0,143.0,0.5589999999999999,0.565,43.0,65.0,0.662,31.0,194.0,225.0,121.0,42.0,16.0,72.0,154.0,434.0,"$10,000,000 "
200,24603,2017.0,Jared Sullinger,PF,24.0,TOR,11.0,118.0,5.6,0.359,0.375,0.16699999999999998,9.6,16.3,12.9,3.7,1.7,0.7,7.2,21.0,-0.2,0.1,-0.1,-0.04,-5.2,-2.6,-7.8,-0.2,15.0,48.0,0.313,3.0,18.0,0.16699999999999998,12.0,30.0,0.4,0.344,4.0,8.0,0.5,10.0,17.0,27.0,3.0,4.0,1.0,4.0,17.0,37.0,
201,24240,2017.0,Jarell Eddie,SF,25.0,PHO,5.0,62.0,9.7,0.523,0.8420000000000001,0.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,0.1,0.0,0.1,0.054000000000000006,-1.5,-5.9,-7.3,-0.1,6.0,19.0,0.316,4.0,16.0,0.25,2.0,3.0,0.667,0.421,8.0,9.0,0.889,1.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0,24.0,"$166,256 "
202,24437,2017.0,Jarell Martin,PF,22.0,MEM,42.0,558.0,8.7,0.477,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,0.054000000000000006,-5.8,-0.6,-6.4,-0.6,58.0,151.0,0.384,9.0,25.0,0.36,49.0,126.0,0.389,0.414,40.0,50.0,0.8,42.0,120.0,162.0,8.0,17.0,9.0,28.0,91.0,165.0,"$1,471,382 "
203,24600,2017.0,Jarnell Stokes,C,23.0,DEN,2.0,7.0,31.5,0.7979999999999999,0.0,2.0,15.9,15.6,15.8,40.1,7.0,0.0,0.0,11.4,0.1,0.0,0.1,0.48,11.8,3.6,15.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,
204,24361,2017.0,Jarrett Jack,PG,33.0,NOP,2.0,33.0,7.7,0.773,0.333,0.667,0.0,0.0,0.0,20.3,3.0,0.0,43.6,9.2,0.0,0.0,0.0,0.06,-5.3,-4.1,-9.3,-0.1,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,4.0,6.0,"$2,328,652 "
205,24633,2017.0,Jarrod Uthoff,PF,23.0,DAL,9.0,115.0,13.9,0.487,0.237,0.184,7.7,14.8,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-2.1,0.7,-1.4,0.0,16.0,38.0,0.421,3.0,9.0,0.333,13.0,29.0,0.448,0.461,5.0,7.0,0.7140000000000001,8.0,14.0,22.0,9.0,2.0,4.0,3.0,8.0,40.0,
206,24591,2017.0,Jason Smith,C,30.0,WAS,74.0,1068.0,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5.0,1.0,4.3,14.2,16.7,1.0,1.3,2.3,0.103,-2.0,0.6,-1.3,0.2,174.0,329.0,0.529,37.0,78.0,0.474,137.0,251.0,0.546,0.585,35.0,51.0,0.6859999999999999,64.0,194.0,258.0,37.0,21.0,55.0,58.0,168.0,420.0,"$5,225,000 "
207,24611,2017.0,Jason Terry,SG,39.0,MIL,74.0,1365.0,9.0,0.6,0.7040000000000001,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,105.0,243.0,0.4320000000000001,73.0,171.0,0.4270000000000001,32.0,72.0,0.444,0.5820000000000001,24.0,29.0,0.828,15.0,91.0,106.0,98.0,45.0,20.0,36.0,95.0,307.0,"$2,328,652 "
208,24170,2017.0,Jaylen Brown,SF,20.0,BOS,78.0,1341.0,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4.0,-0.7,192.0,423.0,0.454,46.0,135.0,0.341,146.0,288.0,0.507,0.508,85.0,124.0,0.685,45.0,175.0,220.0,64.0,35.0,18.0,68.0,142.0,515.0,"$4,956,480 "
209,24301,2017.0,Jeff Green,PF,30.0,ORL,69.0,1534.0,10.5,0.505,0.34600000000000003,0.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,-0.2,0.9,0.7,0.022,-2.8,-1.8,-4.6,-1.0,220.0,558.0,0.394,53.0,193.0,0.275,167.0,365.0,0.458,0.442,145.0,168.0,0.863,39.0,175.0,214.0,81.0,37.0,13.0,75.0,103.0,638.0,"$2,116,955 "
210,24608,2017.0,Jeff Teague,PG,28.0,IND,82.0,2657.0,19.2,0.574,0.277,0.457,1.4,12.4,7.0,36.4,1.9,1.1,16.5,22.1,5.7,2.4,8.1,0.146,2.4,-0.6,1.9,2.6,402.0,909.0,0.442,90.0,252.0,0.35700000000000004,312.0,657.0,0.475,0.4920000000000001,360.0,415.0,0.867,33.0,298.0,331.0,639.0,100.0,32.0,216.0,165.0,1254.0,"$19,000,000 "
211,24677,2017.0,Jeff Withey,C,26.0,UTA,51.0,432.0,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6.0,10.1,14.9,1.0,0.9,1.8,0.205,-1.2,2.7,1.5,0.4,55.0,103.0,0.534,0.0,1.0,0.0,55.0,102.0,0.539,0.534,36.0,48.0,0.75,52.0,69.0,121.0,7.0,16.0,32.0,14.0,52.0,146.0,"$593,780 "
212,24293,2017.0,Jerami Grant,SF,22.0,TOT,80.0,1531.0,10.1,0.556,0.354,0.448,2.7,12.2,7.4,4.2,1.1,4.1,10.1,12.1,1.1,1.8,2.9,0.091,-3.0,0.9,-2.1,0.0,152.0,328.0,0.463,43.0,116.0,0.371,109.0,212.0,0.514,0.529,90.0,147.0,0.612,38.0,168.0,206.0,46.0,33.0,79.0,44.0,149.0,437.0,"$1,524,305 "
213,24403,2017.0,Jeremy Lamb,SG,24.0,CHO,62.0,1143.0,17.0,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226.0,491.0,0.46,41.0,146.0,0.281,185.0,345.0,0.536,0.502,110.0,129.0,0.853,30.0,234.0,264.0,75.0,27.0,23.0,40.0,98.0,603.0,"$7,000,000 "
214,24422,2017.0,Jeremy Lin,PG,28.0,BRK,36.0,883.0,19.2,0.5660000000000001,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2.0,0.9,175.0,400.0,0.438,58.0,156.0,0.3720000000000001,117.0,244.0,0.48,0.51,115.0,141.0,0.816,11.0,124.0,135.0,184.0,41.0,14.0,86.0,79.0,523.0,"$12,000,000 "
215,24296,2017.0,Jerian Grant,PG,24.0,CHI,63.0,1028.0,13.1,0.555,0.445,0.243,1.8,9.9,5.8,17.3,2.3,0.6,11.7,16.0,1.3,1.2,2.5,0.118,0.0,-0.3,-0.3,0.4,128.0,301.0,0.425,49.0,134.0,0.366,79.0,167.0,0.473,0.507,65.0,73.0,0.89,17.0,94.0,111.0,120.0,47.0,8.0,44.0,93.0,370.0,"$1,713,840 "
216,24134,2017.0,Jerryd Bayless,PG,28.0,PHI,3.0,71.0,8.7,0.453,0.156,0.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,-0.1,0.0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,11.0,32.0,0.344,2.0,5.0,0.4,9.0,27.0,0.333,0.375,9.0,10.0,0.9,3.0,9.0,12.0,13.0,0.0,0.0,9.0,4.0,33.0,"$9,000,000 "
217,24175,2017.0,Jimmy Butler,SF,27.0,CHI,76.0,2809.0,25.1,0.586,0.198,0.54,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570.0,1252.0,0.455,91.0,248.0,0.3670000000000001,479.0,1004.0,0.477,0.4920000000000001,585.0,676.0,0.865,129.0,341.0,470.0,417.0,143.0,32.0,159.0,112.0,1816.0,"$18,696,918 "
218,24493,2017.0,Joakim Noah,C,31.0,NYK,46.0,1015.0,15.2,0.493,0.005,0.388,17.0,25.7,21.3,14.1,1.5,3.0,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99.0,201.0,0.493,0.0,1.0,0.0,99.0,200.0,0.495,0.493,34.0,78.0,0.436,161.0,241.0,402.0,103.0,30.0,37.0,58.0,127.0,232.0,"$17,765,000 "
219,24459,2017.0,Jodie Meeks,SG,29.0,ORL,36.0,738.0,13.1,0.5670000000000001,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0.0,103.0,256.0,0.402,56.0,137.0,0.409,47.0,119.0,0.395,0.512,65.0,74.0,0.878,5.0,72.0,77.0,45.0,34.0,4.0,36.0,41.0,327.0,"$3,290,000 "
220,24312,2017.0,Joe Harris,SG,25.0,BRK,52.0,1138.0,9.0,0.5579999999999999,0.61,0.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,0.1,0.6,0.8,0.032,-1.4,-1.5,-3.0,-0.3,154.0,362.0,0.425,85.0,221.0,0.385,69.0,141.0,0.489,0.5429999999999999,35.0,49.0,0.7140000000000001,16.0,131.0,147.0,54.0,30.0,8.0,55.0,121.0,428.0,"$1,524,305 "
221,24358,2017.0,Joe Ingles,SF,29.0,UTA,82.0,1972.0,12.4,0.604,0.619,0.151,1.4,13.5,7.6,17.1,2.6,0.3,18.2,13.9,2.0,3.0,5.0,0.122,0.9,1.8,2.7,2.3,204.0,451.0,0.452,123.0,279.0,0.441,81.0,172.0,0.471,0.589,50.0,68.0,0.735,23.0,237.0,260.0,224.0,96.0,8.0,107.0,163.0,581.0,"$13,636,364 "
222,24376,2017.0,Joe Johnson,SF,35.0,UTA,78.0,1843.0,12.8,0.542,0.412,0.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,1.7,2.1,3.8,0.099,-0.1,-0.1,-0.2,0.8,273.0,626.0,0.436,106.0,258.0,0.411,167.0,368.0,0.454,0.521,63.0,77.0,0.818,33.0,209.0,242.0,144.0,36.0,18.0,69.0,93.0,715.0,"$10,254,904 "
223,24683,2017.0,Joe Young,PG,24.0,IND,33.0,135.0,11.4,0.433,0.319,0.208,0.8,13.1,7.1,18.0,1.5,0.0,6.0,27.8,-0.2,0.1,-0.1,-0.022,-3.5,-3.8,-7.3,-0.2,26.0,72.0,0.361,5.0,23.0,0.217,21.0,49.0,0.429,0.396,11.0,15.0,0.733,1.0,16.0,17.0,15.0,4.0,0.0,5.0,5.0,68.0,
224,24117,2017.0,Joel Anthony,C,34.0,SAS,19.0,122.0,11.6,0.64,0.0,0.5,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,0.141,-3.1,2.5,-0.6,0.0,10.0,16.0,0.625,0.0,0.0,0.0,10.0,16.0,0.625,0.625,5.0,8.0,0.625,8.0,23.0,31.0,3.0,2.0,6.0,4.0,11.0,25.0,
225,24157,2017.0,Joel Bolomboy,PF,23.0,UTA,12.0,53.0,19.7,0.59,0.25,0.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.1,0.1,0.2,0.171,-1.3,0.5,-0.8,0.0,9.0,16.0,0.563,1.0,4.0,0.25,8.0,12.0,0.667,0.594,3.0,6.0,0.5,4.0,13.0,17.0,2.0,1.0,2.0,2.0,1.0,22.0,"$708,200 "
226,24244,2017.0,Joel Embiid,C,22.0,PHI,31.0,786.0,24.1,0.584,0.228,0.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,0.117,0.0,3.2,3.2,1.0,200.0,429.0,0.466,36.0,98.0,0.3670000000000001,164.0,331.0,0.495,0.508,191.0,244.0,0.7829999999999999,61.0,182.0,243.0,66.0,27.0,76.0,117.0,112.0,627.0,"$6,100,266 "
227,24405,2017.0,Joffrey Lauvergne,PF,25.0,TOT,70.0,980.0,12.6,0.509,0.292,0.217,8.0,20.1,14.1,10.8,1.3,0.5,13.2,18.5,0.4,1.1,1.5,0.075,-2.3,-0.9,-3.2,-0.3,148.0,336.0,0.44,33.0,98.0,0.337,115.0,238.0,0.483,0.49,46.0,73.0,0.63,72.0,179.0,251.0,70.0,25.0,6.0,56.0,83.0,375.0,"$1,524,305 "
228,24323,2017.0,John Henson,C,26.0,MIL,58.0,1123.0,15.3,0.55,0.003,0.34600000000000003,9.6,20.8,15.3,7.7,1.3,6.1,13.0,16.6,1.1,1.6,2.7,0.115,-2.6,2.5,-0.1,0.5,159.0,309.0,0.515,0.0,1.0,0.0,159.0,308.0,0.516,0.515,74.0,107.0,0.6920000000000001,92.0,203.0,295.0,57.0,29.0,78.0,53.0,151.0,392.0,"$11,422,536 "
229,24368,2017.0,John Jenkins,SG,25.0,PHO,4.0,13.0,17.3,0.595,0.4,0.4,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.16699999999999998,1.4,-5.5,-4.1,0.0,2.0,5.0,0.4,1.0,2.0,0.5,1.0,3.0,0.333,0.5,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,
230,24430,2017.0,John Lucas,PG,34.0,MIN,5.0,11.0,9.1,0.25,0.25,0.0,0.0,0.0,0.0,12.5,9.2,0.0,0.0,16.1,0.0,0.0,0.0,-0.033,-6.0,0.4,-5.6,0.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,
231,24646,2017.0,John Wall,PG,26.0,WAS,78.0,2836.0,23.2,0.541,0.19,0.3670000000000001,2.3,10.6,6.5,46.9,2.7,1.4,16.2,30.6,5.7,3.0,8.8,0.14800000000000002,3.8,0.2,4.0,4.3,647.0,1435.0,0.451,89.0,272.0,0.327,558.0,1163.0,0.48,0.482,422.0,527.0,0.8009999999999999,58.0,268.0,326.0,831.0,157.0,49.0,323.0,151.0,1805.0,"$18,063,850 "
232,24504,2017.0,Johnny O'Bryant,PF,23.0,TOT,11.0,80.0,14.9,0.5820000000000001,0.2,0.2,12.4,13.7,13.1,12.7,0.0,1.0,15.5,21.1,0.1,0.0,0.1,0.08800000000000001,-0.2,-3.1,-3.3,0.0,15.0,30.0,0.5,3.0,6.0,0.5,12.0,24.0,0.5,0.55,5.0,6.0,0.833,9.0,10.0,19.0,6.0,0.0,1.0,6.0,10.0,38.0,"$1,524,305 "
233,24416,2017.0,Jon Leuer,PF,27.0,DET,75.0,1944.0,14.2,0.551,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2.0,4.5,0.112,-0.4,0.5,0.2,1.1,310.0,646.0,0.48,49.0,167.0,0.293,261.0,479.0,0.545,0.518,98.0,113.0,0.867,102.0,300.0,402.0,111.0,31.0,26.0,66.0,145.0,767.0,"$10,497,319 "
234,24372,2017.0,Jonas Jerebko,PF,29.0,BOS,78.0,1232.0,9.3,0.537,0.496,0.141,5.5,19.1,12.3,8.1,1.0,1.1,12.3,11.4,0.8,1.3,2.1,0.081,-2.4,0.3,-2.1,0.0,114.0,262.0,0.435,45.0,130.0,0.34600000000000003,69.0,132.0,0.523,0.521,26.0,37.0,0.703,60.0,213.0,273.0,71.0,26.0,17.0,39.0,122.0,299.0,"$4,000,000 "
235,24634,2017.0,Jonas Valanciunas,C,24.0,TOR,80.0,2066.0,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3.0,7.9,0.183,-0.5,-0.1,-0.6,0.7,391.0,702.0,0.557,1.0,2.0,0.5,390.0,700.0,0.557,0.5579999999999999,176.0,217.0,0.8109999999999999,226.0,533.0,759.0,57.0,37.0,63.0,106.0,216.0,959.0,"$15,460,675 "
236,24280,2017.0,Jonathan Gibson,PG,29.0,DAL,17.0,231.0,9.5,0.4920000000000001,0.474,0.305,0.5,11.1,5.5,18.8,1.8,0.0,16.3,26.3,-0.3,0.2,-0.1,-0.03,-3.3,-2.2,-5.5,-0.2,35.0,95.0,0.368,15.0,45.0,0.333,20.0,50.0,0.4,0.447,21.0,29.0,0.7240000000000001,1.0,21.0,22.0,26.0,8.0,0.0,21.0,21.0,106.0,"$74,158 "
237,24586,2017.0,Jonathon Simmons,SG,27.0,SAS,78.0,1392.0,9.9,0.504,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18.0,-0.1,2.1,2.0,0.068,-2.8,0.9,-1.9,0.0,177.0,421.0,0.42,30.0,102.0,0.294,147.0,319.0,0.461,0.456,99.0,132.0,0.75,20.0,140.0,160.0,126.0,47.0,25.0,76.0,146.0,483.0,"$6,300,000 "
238,24197,2017.0,Jordan Clarkson,SG,24.0,LAL,82.0,2397.0,13.1,0.526,0.332,0.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,0.024,-0.5,-2.3,-2.7,-0.4,477.0,1071.0,0.445,117.0,356.0,0.329,360.0,715.0,0.503,0.5,134.0,168.0,0.7979999999999999,49.0,197.0,246.0,213.0,88.0,8.0,164.0,150.0,1205.0,"$11,562,500 "
239,24212,2017.0,Jordan Crawford,SG,28.0,NOP,19.0,442.0,17.6,0.5820000000000001,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.102,2.6,-3.0,-0.4,0.2,105.0,218.0,0.482,37.0,95.0,0.389,68.0,123.0,0.5529999999999999,0.5670000000000001,20.0,26.0,0.769,4.0,30.0,34.0,57.0,11.0,2.0,25.0,30.0,267.0,"$1,709,538 "
240,24254,2017.0,Jordan Farmar,PG,30.0,SAC,2.0,35.0,14.4,0.5,0.75,0.0,3.3,6.5,4.9,38.6,2.9,0.0,20.0,19.4,0.0,0.0,0.0,0.064,0.7,-3.8,-3.1,0.0,4.0,12.0,0.333,4.0,9.0,0.444,0.0,3.0,0.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,9.0,2.0,0.0,3.0,1.0,12.0,
241,24335,2017.0,Jordan Hill,C,29.0,MIN,7.0,47.0,5.5,0.4320000000000001,0.0,0.154,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,-0.1,0.0,0.0,-0.033,-6.7,-6.2,-12.9,-0.1,5.0,13.0,0.385,0.0,0.0,0.0,5.0,13.0,0.385,0.385,2.0,2.0,1.0,8.0,6.0,14.0,0.0,1.0,0.0,4.0,9.0,12.0,
242,24457,2017.0,Jordan McRae,SG,25.0,CLE,37.0,384.0,9.7,0.488,0.34,0.227,1.8,9.5,5.7,7.4,1.0,1.3,7.8,20.8,-0.1,0.2,0.2,0.02,-3.7,-2.8,-6.5,-0.4,58.0,150.0,0.387,18.0,51.0,0.353,40.0,99.0,0.404,0.447,27.0,34.0,0.794,6.0,34.0,40.0,19.0,8.0,6.0,14.0,31.0,161.0,
243,24461,2017.0,Jordan Mickey,PF,22.0,BOS,25.0,141.0,9.8,0.473,0.029,0.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,0.036000000000000004,-5.7,0.9,-4.8,-0.1,15.0,34.0,0.441,0.0,1.0,0.0,15.0,33.0,0.455,0.441,8.0,14.0,0.5710000000000001,13.0,21.0,34.0,7.0,3.0,6.0,9.0,12.0,38.0,"$1,471,382 "
244,24177,2017.0,Jose Calderon,PG,35.0,TOT,41.0,539.0,8.9,0.506,0.478,0.09,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,0.0,0.3,0.3,0.023,-2.9,-1.8,-4.7,-0.4,55.0,134.0,0.41,20.0,64.0,0.313,35.0,70.0,0.5,0.485,11.0,12.0,0.917,15.0,59.0,74.0,88.0,11.0,1.0,41.0,36.0,141.0,"$2,328,652 "
245,24347,2017.0,Josh Huestis,PF,25.0,OKC,2.0,31.0,26.1,0.612,0.364,0.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,0.1,0.0,0.2,0.265,3.9,1.8,5.7,0.1,6.0,11.0,0.545,2.0,4.0,0.5,4.0,7.0,0.5710000000000001,0.636,0.0,1.0,0.0,4.0,5.0,9.0,3.0,0.0,3.0,0.0,0.0,14.0,"$1,471,382 "
